beta,phi,theta,gamma,delta,gammaT,deltaT,eta,b,kappa,R0
0.5614150218223222,1.4320247913146158,0.44258308353554454,0.6976179925128817,0.7137415708651145,1.5365991832385772,0.5625024905372411,1.4163672181026388,1.1290142204683273,0.002487475773870635,1.2355772260399307
0.5262894500209949,1.9134465834823202,0.16498014874383807,0.6873765263295111,0.6903096783272922,1.5327102657523939,0.5686207821238786,1.4110472280634567,1.237448221216444,0.0025766225252455725,1.2643820116085456
0.5696867205097805,1.6624601962787562,0.26498637280675275,0.7302827047646666,0.7202419071185092,1.4356400000001301,0.5894454662296921,1.3774064212668065,1.1606940725128165,0.0025944831511160982,1.3004059292367693
0.5030967350304126,2.4698692309871544,0.3044295179204395,0.7164805017759402,0.7091969249726583,1.4528582125576213,0.5611670220755041,1.4443238633439566,1.1968753956399858,0.0023108078188495713,1.6324813798289421
0.38523415961535645,1.9624290726761098,0.19472914955050996,0.6901586936873694,0.7152107735940565,1.4862038076412865,0.5578742826282979,1.3383318675312523,1.65008776406385,0.0025376527026450884,1.0037295352643238
0.5133444962871726,2.2482186747911617,0.1360889765728886,0.666999515962787,0.7228010994934787,1.4886156813474372,0.631773233095184,1.3985287178556123,1.3076187363054603,0.002356798924816152,1.4474778207049
0.5261142166296485,2.3486677965940905,0.3104468967287491,0.6776547618160644,0.6991760828886181,1.5207362674712204,0.5225426388960331,1.4030587668012207,1.6365972878529689,0.0024200941672936705,1.2232506552195161
0.5548731538525317,1.8720666121680987,0.3196897880509496,0.6828035506601445,0.6916408074914167,1.4821031219768337,0.6387911390531809,1.4229926630817353,1.1480614979384467,0.0022964102670084688,1.479066285647765
0.4743472574523184,2.1367614264874715,0.18899915007594975,0.6918529028040357,0.7263288006416211,1.43239550253842,0.5951130968537182,1.3984796900016565,1.3750421487238258,0.0024012865153995033,1.3077503380718705
0.5122512666450347,1.570710778764216,0.14909866202188035,0.7292304249373265,0.7108587570848564,1.4734598440816624,0.5842698711380363,1.4696740809104716,1.2385578635062091,0.0026538259353799127,1.0950902892504462
0.40878141745226454,2.3205465208132514,0.3292205545067166,0.6994512572390958,0.7259197567601998,1.5114567261142657,0.5712402352001518,1.3501598047452668,1.1077458430660887,0.0022777134818102547,1.6503947470311795
0.4460459462145809,1.7725638796619603,0.3892000934922447,0.6721457440803448,0.6977749305057028,1.552579014725052,0.544232367310673,1.3303166440498704,1.4517490354201756,0.002550249663903378,1.1169319585303974
0.4375587350677233,2.0561417892301685,0.11615719109276931,0.6838318560584448,0.7237506791880975,1.4613203679420985,0.6133540064413101,1.3902244434359794,1.538703833817411,0.0025482692721843104,1.1327729167378315
0.47755139205721203,2.3935669089561555,0.4698143289427583,0.6966030321226765,0.7242547655012458,1.4991714216116816,0.5921341904308647,1.344005636678698,1.3293857134700753,0.0023288350369703647,1.5879877178594777
0.522684323041467,1.5711587762711567,0.3595085805378234,0.7019266193330598,0.6997452966297666,1.5225083521194755,0.6337673474345357,1.458562370457376,1.2535902229936793,0.0026536802243596566,1.222751035469093
0.5131944559456314,2.0867759803619697,0.46533525404209897,0.6929481604074438,0.7269757535768052,1.4910746829304844,0.5901543393097818,1.3700199946422749,1.0550909498627297,0.0025129230895312507,1.7143943659959548
0.48524442743044344,2.445920290751382,0.31065716394068055,0.6750189932480765,0.7239387834637115,1.4444672510051166,0.6086829099785537,1.3333982074686015,1.278820129076857,0.0023519405580591413,1.6229323341254809
0.4585034514102153,2.0511348639880302,0.38568073230547206,0.6834720114705463,0.7182457737742612,1.5715106347342955,0.5868236530125142,1.4567051882511004,1.302921717675682,0.0022996131840550033,1.3713653630520315
0.46371406785910946,2.187480558893876,0.16159193713435283,0.7316473675863817,0.7144938339398552,1.4912211562134325,0.5615469555389137,1.3737319997244823,1.6803867497356608,0.002380708354020802,1.0914157603785155
0.46214427310507744,1.7721255322647047,0.11169196247123182,0.693764146445319,0.722045741353184,1.5696087340149099,0.5513333726990968,1.3556852397220207,1.2711577372670173,0.002584507172306379,1.1220532593070487
0.4520087731222156,2.0202451664347896,0.4052361300777023,0.6755533139836043,0.6930118300983061,1.502441262868233,0.6106389454286546,1.4640642573460936,1.2892610070699826,0.002278945621382445,1.3936012371070352
0.3777869684272446,1.9759038735359207,0.21756114750231306,0.665936065425941,0.7165729087727765,1.5483219826803545,0.6342150843292474,1.3961339486710105,1.6934269315070472,0.002479430455209998,1.0495672090533201
0.49746935213566756,1.6804966203693765,0.3538332211735348,0.6872362481189581,0.7065933083184063,1.507562429755926,0.5421495350878686,1.4022709908879671,1.3235123199169523,0.0026246013019078727,1.1529132810758491
0.40709100934676823,2.0838263513887068,0.2890528826816008,0.7142284610052593,0.7242210715344797,1.4286931007378734,0.5534808590766043,1.4624844127316028,1.6659608490102924,0.002622371374691526,1.0855740238604121
0.3657661659712903,1.9795608783710046,0.29607386119974155,0.6889661291150065,0.691303400201102,1.454836307405494,0.5556134734433145,1.4547392586668333,1.2378549064736812,0.002602491495308156,1.2672087015594609
0.5296915538283065,1.486111452717101,0.477332432189025,0.7049871796397492,0.716455668306599,1.5293925759452396,0.5498510607089847,1.3784322864394634,1.6192284599105826,0.0022677473743911835,1.0173221706132791
0.38471465094364243,1.881315911093028,0.22491082379284005,0.7048946368858838,0.7264450540759911,1.4996868798369543,0.532033507803455,1.3797351182124886,1.7221641759498976,0.002358650657588927,0.9370366532792538
0.4553289671835955,1.6290643261006332,0.40291438595112417,0.7261028271840575,0.701935406456391,1.4345192917250096,0.6348586459122598,1.423634970420661,1.1493088772292248,0.002439547268402142,1.3299581114656485
0.37084386378526685,2.184307980452198,0.19536693675133088,0.6841990987927031,0.7257512990341832,1.479438846569974,0.5366838450916112,1.4403258061169957,1.3974909746417774,0.0024799565072481833,1.198357323318909
0.4909100871207192,2.3647966273115015,0.2785604459143554,0.7252551444756488,0.7293154564605405,1.4562642557942307,0.5753133470173926,1.4086941404960427,1.0801016931787133,0.0023845581865093364,1.730820102581228
0.5056691801908891,2.087020997911575,0.26409168817258133,0.7196929007760869,0.7118277384794006,1.46930359960068,0.6195076840519905,1.4516185071667036,1.1525507688383572,0.0025136787939506276,1.5305166015288667
0.44722487548366185,1.7321408500428077,0.41843577606820814,0.7004610431268811,0.7202126675148804,1.4574729452654718,0.6264464743025601,1.3406169894151387,1.1736922799762337,0.0026054650459205733,1.3798821877671699
0.43641897962195797,2.116833559773047,0.19935665710860243,0.6859116619817601,0.7108640535008162,1.448937421857845,0.5338304497487844,1.4584784064712002,1.0635760940403678,0.0027430306746857244,1.4726311461548331
0.46433136629522775,1.601173649480799,0.464849788274616,0.6825606622858904,0.722769093191872,1.5360162408207545,0.5598223330229521,1.412623252307996,1.3167674354184418,0.0023075256470823664,1.1711380517106256
0.39601332162739705,2.2932293690883085,0.4372847362458706,0.7305211423719302,0.6906224053495873,1.445783179886639,0.5682279061209411,1.4311646341665958,1.1236281350210309,0.0026330506406414015,1.6277604382135862
0.5037960038729943,1.9748419834915545,0.24930944032998134,0.6692855794209366,0.7161890777455021,1.4875746565428563,0.5458150335289538,1.374839876228633,1.7445033863455988,0.0026650067797396332,1.0405199882434149
0.5033297075668816,1.79501503664779,0.46932763834794367,0.6651696616255988,0.7114065946228801,1.4482786543131805,0.5529595464672894,1.345177248061324,1.607763053327333,0.002664253697684035,1.1433473111333938
0.44399465879192573,2.1097592644263057,0.14083865906919044,0.6755387341280777,0.7180246444009244,1.5654491164884532,0.6290163838267326,1.337949173779537,1.2297591714005918,0.0024239341666689143,1.4109059574085752
0.3974415499274619,2.0138264176785015,0.4105790402491888,0.728231526263679,0.6900039553195237,1.4700733971106819,0.6069639429170639,1.4149936413864295,1.366191590741649,0.0024498876694977905,1.3062617070185132
0.5235366743884515,1.6206111075119114,0.27685094279640665,0.7300931122580854,0.6914478233493864,1.4954636431019752,0.5574112594276667,1.4158937215674667,1.5224754533579572,0.0026608992534068727,1.0082557517905477
0.36344983756658616,2.0134983165462033,0.2659714494974663,0.6793786530254098,0.7160281950434049,1.436185549001675,0.6256607962120324,1.3563471305013322,1.6241913392806424,0.0025915417772873,1.115123822527365
0.40785198951838536,1.878599046240677,0.45461328863787154,0.7053148478983591,0.7015870430823415,1.52179057686124,0.5819828229751438,1.447681473519653,1.171162498328928,0.0022919914410139126,1.3868389508143122
0.4187703072617296,1.5361525290296412,0.43186943303110703,0.7115277440086938,0.7204247882701457,1.548309068758972,0.5878889545705169,1.4034499546485022,1.5511884404405951,0.0027428182320436466,1.009614153361277
0.4073650571343023,1.7866248180461115,0.4724736760628099,0.723895946588212,0.7116654143718382,1.531455855248496,0.5389092778135092,1.4581724926158786,1.2761019056802614,0.002631322057444292,1.2277882024974298
0.5673169098177459,1.7270796494282548,0.2490098945805803,0.6720675496494707,0.7121554332083712,1.452222184955608,0.6107659392338246,1.4309405941885585,1.4090694586878643,0.0023747816416434947,1.1750417087866278
0.48929323594667945,2.2280261501682688,0.2344569346740221,0.7318966079529685,0.698332049778973,1.5106818703282625,0.5342758653331549,1.3865321112036084,1.0571711208460852,0.00249508360514883,1.5783304280096937
0.42974211124237627,1.7578366027997105,0.153828561564597,0.7234505270294224,0.710436285569643,1.4569666131306438,0.6305977024380118,1.419043187524192,1.1352229237119666,0.002747701075773997,1.288962213661605
0.4025800740742124,2.3792639284438915,0.23709155150068303,0.712393617096357,0.6925211042016745,1.5155145149258897,0.5382080052066595,1.4471091701732948,1.3474732167614623,0.002629081301018596,1.3317299003396668
0.42503774091950614,1.9315271127212323,0.20967115691490473,0.7275141278801797,0.6908310342710464,1.4571140216710046,0.5943132962621749,1.391844998350367,1.4493347006631083,0.0023271386295634633,1.1314502309495498
0.569005984585965,1.447095301887486,0.3027609919020906,0.6996020813643311,0.7158958967669556,1.4924168606451713,0.6187996151633561,1.3749705461502695,1.2075079172568395,0.0025855070588411766,1.1898306320502263
0.41614826862583865,1.4737836019791428,0.379008926263079,0.7019816430464076,0.6952916630475471,1.4776408559852279,0.6376297885533422,1.4436571158434575,1.190301302727498,0.0024830274955602366,1.1795262379469396
0.45117503591813146,2.3217933396160366,0.18914980024565012,0.7151551263141446,0.7156568677301208,1.5374004721501844,0.5366251247487962,1.4116431771976252,1.664963800924737,0.0022691173381016905,1.126323636620167
0.5474112652835901,1.7789225509805835,0.19024921533900002,0.712010620897791,0.7238001512456685,1.486446144178044,0.5265702016986906,1.3998361253698044,1.4701201895803213,0.0026426318156144895,1.0620380704678334
0.4538942871580366,1.775034306759131,0.4132547216483703,0.665094922916498,0.6962417291868478,1.4668529458343982,0.5986966148409992,1.3608764416320869,1.1423883837589994,0.002621983185418261,1.3935036293768
0.4883097491622902,1.668743196398718,0.4648133486012618,0.6988194102734948,0.694908677223449,1.5363272618548947,0.5246906118094922,1.3566403413303194,1.2955356067081913,0.0025251042999637624,1.1878628432347627
0.5666530309699009,2.2559125429649134,0.2197655548338468,0.7100010529356077,0.724096211216102,1.4925153405964375,0.5508209791705012,1.350234544285573,1.1013787577731535,0.0024470989957451825,1.622452805829316
0.4864668848621658,1.8556042756763051,0.31931141520322615,0.6997836903777594,0.7200500651889791,1.4847997283516452,0.6199496598821134,1.4274748226835703,1.195891754521709,0.002402544608580259,1.3862574691328122
0.4744706208328716,1.7029782167267984,0.1101047104690224,0.6790328392400405,0.7260094879052291,1.5208269573538564,0.617258674832061,1.3900584578765556,1.3261327866638077,0.0027464801676648984,1.1167527080623014
0.4874434909177944,1.9415528008989056,0.4614089501543591,0.6931986246484642,0.7032931535486131,1.5589286084705964,0.5628473935760557,1.338087200533909,1.2112986670788377,0.002339540296389411,1.414147435300317
0.3629925953922793,2.325751436489983,0.4440763887716457,0.6792427895357832,0.7115529479042937,1.4436779099237171,0.5814151960108429,1.4352652300149202,1.5408124913658945,0.0024014248385714992,1.3213183710710203
0.41306524739833544,2.3358604303931347,0.16753010601022592,0.7018327111129959,0.6944028165905426,1.4860528111015445,0.5645168685931713,1.3359420039687926,1.5437173745459876,0.002555645042137864,1.1987548870930018
0.4398176514380611,2.055534761460847,0.21042716570260625,0.7036870142573801,0.7076167263239622,1.5738668457511813,0.6043095277380198,1.3972011583521962,1.5753938139019534,0.0026686741234501826,1.1321393490565128
0.38088620169786735,1.4977423635263694,0.2096505054666971,0.7288989124591462,0.6926008266055335,1.5714216018863956,0.5857230453323573,1.3896309341536834,1.2034634986395947,0.0026734307595761495,1.0422123973880488
0.53187080767937,1.545957586803706,0.37237701111069565,0.6802663704919008,0.7100122564329455,1.4328260914562267,0.565499575490132,1.391542450616136,1.2418441685227677,0.0025298174941679463,1.1946015626449487
0.4975913694349583,1.4841149289810562,0.19046110163163393,0.7021914900564589,0.7185827902512004,1.5691543410415763,0.5681953438576312,1.4386914613724997,1.0922615251821466,0.002543181048232752,1.1533326876844572
0.49374806578038255,2.3250572028111196,0.2865278431000188,0.6885113054493752,0.6984070143084973,1.4475453947647474,0.5299722524229438,1.4275814587085818,1.2745473373822866,0.0022789436000399295,1.4339129872142575
0.5069612639793195,1.8194876165061722,0.3047871966687963,0.6702519146952156,0.7207137902509421,1.4684191985893993,0.5367097110170871,1.4568174282237887,1.4952384663747622,0.002667511687971031,1.104450052953792
0.42295952043379653,2.219992559751379,0.33791312809816254,0.6960009819626187,0.6976887713018805,1.5703563286713327,0.5251782245729119,1.4529897619448602,1.4473271699348462,0.002650604903666924,1.2337982459715655
0.4045202439057175,1.5627039631287332,0.3719576675218219,0.7241709675084178,0.7030848093293607,1.4352095879195257,0.6333513737507165,1.3338846749737858,1.3055488974787295,0.0024903647338428226,1.1521523992965799
0.5024525399575941,2.4005720604130762,0.25585714422228434,0.6977190508649994,0.7231286499711375,1.433820481756702,0.5623280738815666,1.4412532979330668,1.1743233796544372,0.002745276501642851,1.6122509508056624
0.53034483578871,1.6201580214968416,0.3254421675636744,0.7283913668237316,0.6934103055658439,1.4932194953714497,0.5582366082873196,1.35710329926759,1.3124837162819691,0.0022732369518683607,1.1437393488631369
